record_id,doi,year,title,status,pmcid,versioned_pmcid,pmc_version,pmid,is_pmc_openaccess,is_manuscript,is_retracted,source_version,license_code,package_metadata_url,package_metadata_sha256,pdf_available,xml_available,text_available,media_available_count,image_media_available_count,artifact_downloaded_count,artifact_already_present_count,artifact_failed_count,pdf_local_path,xml_local_path,text_local_path,media_local_paths_json,artifact_checksums_json,xml_url,text_url,limitation,errors_json,manifest_path,retrieved_at
doi:10.1021/acssynbio.5b00080,10.1021/acssynbio.5b00080,2015,Engineering the Controlled Assembly of Filamentous Injectisomes in E. coli K-12 for Protein Translocation into Mammalian Cells,already_present,PMC4603727,PMC4603727.1,1,26017572,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC4603727.1.json,d9ceb47e2f331d65d46d9c16d4185a1a27d88110cde9f007bbe8dcbb0f0544b6,True,True,True,8,7,0,11,0,data/papers/2015/10.1021__acssynbio.5b00080/paper.pdf,data/papers/2015/10.1021__acssynbio.5b00080/pmc/PMC4603727.1.xml,data/papers/2015/10.1021__acssynbio.5b00080/pmc/PMC4603727.1.txt,"[""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0001.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0002.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0003.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0004.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0005.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0006.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0008.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb5b00080_si_001.pdf""]","[{""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00080/paper.pdf"", ""md5"": ""89735720093b81933d0e530aac6e5277"", ""sha256"": ""3641a3b1254d51464ed8303ad96b15efb32d05de943e854be2abfbe372c54c2b""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00080/pmc/PMC4603727.1.xml"", ""md5"": ""111d1eccb0e92503d2091c9b4b404ee9"", ""sha256"": ""11f22e5cffd0a9224d11247699b079059b83bb2ae40ff1078017355d58e9449d""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00080/pmc/PMC4603727.1.txt"", ""md5"": ""e817f1809ba6c52c34931961638b47fa"", ""sha256"": ""a84a7a6a4217565756e0e1d0df010153b5d896cd7f2d50ba6a1c968845f1d327""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0001.jpg"", ""md5"": ""32aaf5dd71b798321e87d740648ef4bd"", ""sha256"": ""5a4150058a2ba5337b15b8a75d5271583702ea90bbb6e7ce3acbc8907fe5d83b""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0002.jpg"", ""md5"": ""2aa70dc1d1f4361d95d874a0f4f5de2e"", ""sha256"": ""b3b952efba98a3302ce652ee79286ebdfbb0082d1189a66cc878a247ee382630""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0003.jpg"", ""md5"": ""4176362b2b434d6973d1fa63ee8cc4ed"", ""sha256"": ""394b66f1cec715a423393c07b6e1d038747bcb47001e0a386a18d5ad8aa7230d""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0004.jpg"", ""md5"": ""5c4135b4aa5887d54eccb139c181a17f"", ""sha256"": ""6e59d82d54c8111940d1daa8bdd3bf4461e5b250a9c798486876747183413385""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0005.jpg"", ""md5"": ""e9a69ed17ceade68abecd65ca1b1410d"", ""sha256"": ""d8bde6c0b62ddb812c155b7ba69583ac09dbc598235c5793336582bb3e5a3a84""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0006.jpg"", ""md5"": ""3aeea56a5bb552979a472fc6dea0aa5d"", ""sha256"": ""fe3823f23c82b73e58f2d609fd87adc9d5c324f4e8dd202b6a8ce554f8410974""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb-2015-00080v_0008.jpg"", ""md5"": ""812fc4ebc590e3a43702038f4f4ced3c"", ""sha256"": ""e50d10db8f7f2d6b1e59bfba947270c48122fd45f584e2f8fd87fd60a73c6a4f""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00080/media/sb5b00080_si_001.pdf"", ""md5"": ""b8e5b8055e40d847e96d5be5d99f7aff"", ""sha256"": ""01fdcf9d61a216caefdd2e741c8e9748dd5c9f30686b82cfdb18d705890ac97a""}]",s3://pmc-oa-opendata/PMC4603727.1/PMC4603727.1.xml?md5=111d1eccb0e92503d2091c9b4b404ee9,s3://pmc-oa-opendata/PMC4603727.1/PMC4603727.1.txt?md5=e817f1809ba6c52c34931961638b47fa,,[],data/papers/2015/10.1021__acssynbio.5b00080/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/acssynbio.5b00085,10.1021/acssynbio.5b00085,2015,Synthetic Auxotrophs with Ligand-Dependent Essential Genes for a BL21(DE3) Biosafety Strain,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.5b00087,10.1021/acssynbio.5b00087,2015,Genome Calligrapher: A Web Tool for Refactoring Bacterial Genome Sequences for de Novo DNA Synthesis,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.5b00092,10.1021/acssynbio.5b00092,2015,Enzymatic Menthol Production: One-Pot Approach Using Engineered Escherichia coli,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.5b00098,10.1021/acssynbio.5b00098,2015,Engineering Synthetic cis-Regulatory Elements for Simultaneous Recognition of Three Transcriptional Factors in Bacteria,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.5b00107,10.1021/acssynbio.5b00107,2015,Evolutionary Design of Choline-Inducible and -Repressible T7-Based Induction Systems,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.5b00113,10.1021/acssynbio.5b00113,2015,Accurate DNA Assembly and Genome Engineering with Optimized Uracil Excision Cloning,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.5b00131,10.1021/acssynbio.5b00131,2015,Comprehensive Sequence-Flux Mapping of a Levoglucosan Utilization Pathway in E. coli,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.5b00132,10.1021/acssynbio.5b00132,2015,Targeted Large-Scale Deletion of Bacterial Genomes Using CRISPR-Nickases,already_present,PMC4655420,PMC4655420.1,1,26451892,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC4655420.1.json,c4de44c3eb5712d162c79415f4a36a01f7057bee1f1cacfa8f5bc6b0098cdbf3,True,True,True,6,5,0,9,0,data/papers/2015/10.1021__acssynbio.5b00132/paper.pdf,data/papers/2015/10.1021__acssynbio.5b00132/pmc/PMC4655420.1.xml,data/papers/2015/10.1021__acssynbio.5b00132/pmc/PMC4655420.1.txt,"[""data/papers/2015/10.1021__acssynbio.5b00132/media/sb-2015-001325_0002.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00132/media/sb-2015-001325_0003.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00132/media/sb-2015-001325_0004.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00132/media/sb-2015-001325_0005.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00132/media/sb-2015-001325_0006.jpg"", ""data/papers/2015/10.1021__acssynbio.5b00132/media/sb5b00132_si_001.pdf""]","[{""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00132/paper.pdf"", ""md5"": ""979f6e32a84fee98f3fc6a82e87a40e5"", ""sha256"": ""61662e27a7e35f0c8d357119afb54f1ef709a4fe4055ac78868bf54677e6f58e""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00132/pmc/PMC4655420.1.xml"", ""md5"": ""21001cec2ce4ab464ce6d7de9519b54b"", ""sha256"": ""7023781b307d5581d5e5c2f70dea4baccdb49e93ad85b61d713a7813774af7ae""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00132/pmc/PMC4655420.1.txt"", ""md5"": ""4fba18bfcf96c78038c72fcd540b9446"", ""sha256"": ""484133c22238ccbb18ca16a5fa047cf902029689b40e8f3fc041c056ccd6563b""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00132/media/sb-2015-001325_0002.jpg"", ""md5"": ""237226c2218fa349291d184a8778cc6f"", ""sha256"": ""16b057674612cb9b179986a707900069fd713b742d8c13faa7897e9c63410424""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00132/media/sb-2015-001325_0003.jpg"", ""md5"": ""f05229261fb621a7c75b28f4fba9fb20"", ""sha256"": ""bb4232bf305c88fd311ce76a306ad6eca90c7a1a436f6de49155453b7a706fe4""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00132/media/sb-2015-001325_0004.jpg"", ""md5"": ""83bfc60550b123a997a31193133493cb"", ""sha256"": ""345689acfe39402298d505a25f30273a43869657b5f1ab6b4ed30a96102becc0""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00132/media/sb-2015-001325_0005.jpg"", ""md5"": ""722a6479b1c4a5cc4ef320423b2788a9"", ""sha256"": ""9121b8f7f35ccdd316090dc250a08bab2c8f51ff936da3384a6c37c351254000""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00132/media/sb-2015-001325_0006.jpg"", ""md5"": ""7a5ab242d559213fbc4d67f9680bd93b"", ""sha256"": ""e500c7b865a59370397671f769b8037cc4b7b455a5eac31a3dc62d73c2c801e5""}, {""local_path"": ""data/papers/2015/10.1021__acssynbio.5b00132/media/sb5b00132_si_001.pdf"", ""md5"": ""8137d32edf6cdee4e90ec314d45a7933"", ""sha256"": ""476776b495d2e363c542a06cd97a1338668ed019e2981e6742ec95214152f7ce""}]",s3://pmc-oa-opendata/PMC4655420.1/PMC4655420.1.xml?md5=21001cec2ce4ab464ce6d7de9519b54b,s3://pmc-oa-opendata/PMC4655420.1/PMC4655420.1.txt?md5=4fba18bfcf96c78038c72fcd540b9446,,[],data/papers/2015/10.1021__acssynbio.5b00132/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/acssynbio.5b00133,10.1021/acssynbio.5b00133,2015,Genome-Wide Tuning of Protein Expression Levels to Rapidly Engineer Microbial Traits,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.5b00170,10.1021/acssynbio.5b00170,2015,Memory and Combinatorial Logic Based on DNA Inversions: Dynamics and Evolutionary Stability,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.5b00190,10.1021/acssynbio.5b00190,2015,Industrialization of Biology,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.5b00218,10.1021/acssynbio.5b00218,2015,"Creating Ribo-T: (Design, Build, Test)n",not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb300092n,10.1021/sb300092n,2015,Opportunities for Synthetic Biology in Antibiotics: Expanding Glycopeptide Chemical Diversity,already_present,PMC4384835,PMC4384835.1,1,23654249,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC4384835.1.json,ebdc40a8e130a00627b78a8e8084a170c9043e878ebc209ca02117d7e25e50bc,True,True,True,7,7,0,10,0,data/papers/2015/10.1021__sb300092n/paper.pdf,data/papers/2015/10.1021__sb300092n/pmc/PMC4384835.1.xml,data/papers/2015/10.1021__sb300092n/pmc/PMC4384835.1.txt,"[""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0001.jpg"", ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0002.jpg"", ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0004.jpg"", ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0005.jpg"", ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0006.jpg"", ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0007.jpg"", ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0008.jpg""]","[{""local_path"": ""data/papers/2015/10.1021__sb300092n/paper.pdf"", ""md5"": ""9eccad7b90ac627639151c485e280133"", ""sha256"": ""df5c16dcf2f243aab74c54f00a2d4e94bb529eee00182bff90df499476677ad7""}, {""local_path"": ""data/papers/2015/10.1021__sb300092n/pmc/PMC4384835.1.xml"", ""md5"": ""3355698097358da78e328152072b0b59"", ""sha256"": ""d034368dc99ea140e23eed9692f4089058b50da3551d4374ed0902bd1c62e5eb""}, {""local_path"": ""data/papers/2015/10.1021__sb300092n/pmc/PMC4384835.1.txt"", ""md5"": ""034ee14a2acbf4f873ba3b8d4874a793"", ""sha256"": ""994cdcbc24a5c807d3665fb8d59358890e1bcec6e28594a7fff154734122f666""}, {""local_path"": ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0001.jpg"", ""md5"": ""337db460a0a89e9b76e267ab4346ac46"", ""sha256"": ""2930787a029805a037c164abf956f0ec71a7916271acb6e66ca1025274cac589""}, {""local_path"": ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0002.jpg"", ""md5"": ""88045e2081db539c698069f3775cabdd"", ""sha256"": ""3e7edfbcdc4251b5c6e95a95e7ab30b2f3d8d31cc71543e3ad4fdcf13cd70deb""}, {""local_path"": ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0004.jpg"", ""md5"": ""16d70af19ebf153d34ca5b24e35fcacc"", ""sha256"": ""3ed8e39a0796a8531f74c5d81be78fb929f80661fdf1052fb9b4faf1f540a202""}, {""local_path"": ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0005.jpg"", ""md5"": ""1160a0daef4ad387a95e23a715029eb1"", ""sha256"": ""ba360343162f1ebbee3aa3adb461d73f693307b092db768d9ec0f97398cca4e2""}, {""local_path"": ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0006.jpg"", ""md5"": ""1592cec4d92609285a0a272244556554"", ""sha256"": ""fbf7ba32649aa6321142d4f20560f597989d892597edf73e3378d81d50609f0a""}, {""local_path"": ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0007.jpg"", ""md5"": ""b2954b5191bc0326ad1ca91a5c439071"", ""sha256"": ""5334b99a9cc493ceae618d960f3c9b85ebfb11ec1e5ab493a687827da9fe231a""}, {""local_path"": ""data/papers/2015/10.1021__sb300092n/media/sb-2012-00092n_0008.jpg"", ""md5"": ""98f2e94fcbdc67b3457eece8d612c2ac"", ""sha256"": ""16b82e5946c5e8c13c14d31cce6e6678a3c4a70214fc33c444d671607fa30dc3""}]",s3://pmc-oa-opendata/PMC4384835.1/PMC4384835.1.xml?md5=3355698097358da78e328152072b0b59,s3://pmc-oa-opendata/PMC4384835.1/PMC4384835.1.txt?md5=034ee14a2acbf4f873ba3b8d4874a793,,[],data/papers/2015/10.1021__sb300092n/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/sb4001189,10.1021/sb4001189,2015,A Synthetic Anhydrotetracycline-Controllable Gene Expression System in Ralstonia eutropha H16,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb400126a,10.1021/sb400126a,2015,Noise Propagation in Synthetic Gene Circuits for Metabolic Control,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb400133g,10.1021/sb400133g,2015,Rational Design of Allosteric Regulation of Homoserine Dehydrogenase by a Nonnatural Inhibitor l-Lysine,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb400158w,10.1021/sb400158w,2015,Negative Feedback Regulation of Fatty Acid Production Based on a Malonyl-CoA Sensor–Actuator,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb400162z,10.1021/sb400162z,2015,Trade-offs in Engineering Sugar Utilization Pathways for Titratable Control,already_present,PMC4384834,PMC4384834.1,1,24735079,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC4384834.1.json,f21729d98c0645ffc9db0de175f4af99d1897f4e2787a42fc2c0f41a01118970,True,True,True,7,6,0,10,0,data/papers/2015/10.1021__sb400162z/paper.pdf,data/papers/2015/10.1021__sb400162z/pmc/PMC4384834.1.xml,data/papers/2015/10.1021__sb400162z/pmc/PMC4384834.1.txt,"[""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0001.jpg"", ""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0002.jpg"", ""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0003.jpg"", ""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0004.jpg"", ""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0006.jpg"", ""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0007.jpg"", ""data/papers/2015/10.1021__sb400162z/media/sb400162z_si_001.pdf""]","[{""local_path"": ""data/papers/2015/10.1021__sb400162z/paper.pdf"", ""md5"": ""132691e8ba3cbf6db797b58f0df8fbb7"", ""sha256"": ""f4dc56a744b3420b785af161b8cee315e7bc84dee4804ece78378120271728fa""}, {""local_path"": ""data/papers/2015/10.1021__sb400162z/pmc/PMC4384834.1.xml"", ""md5"": ""71893d0a60f252f866639cc6882beb44"", ""sha256"": ""0382d029aaf8ab83a6c2d20e6291b7fbc9033cb22756c3a0228e4cd53cbf21eb""}, {""local_path"": ""data/papers/2015/10.1021__sb400162z/pmc/PMC4384834.1.txt"", ""md5"": ""7d8a38e23f389682eb0df3526a2d29ec"", ""sha256"": ""dd9fe49d7d212d4b4f6cfc1755eef3ca6044064b28fa8c54e0d73b6ba4a77252""}, {""local_path"": ""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0001.jpg"", ""md5"": ""4e916cf35a431f0f1f5a216bb22da144"", ""sha256"": ""7eb2aec2cf1bd34499b452add5ad6291039514ae03899c2e09763aca8c22d40a""}, {""local_path"": ""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0002.jpg"", ""md5"": ""073c9cb95fcdc51f2ebd2ea671a66502"", ""sha256"": ""566449929ac5a5423a6e5740ebe6d1789d273173d8217f453c4b8e9d2b2ba3ba""}, {""local_path"": ""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0003.jpg"", ""md5"": ""a2cdf4f20e99bfb19efddb1fd2265b4f"", ""sha256"": ""83936747772ed59ff6de234cc8e2721582e9b0c4221d07796032ab54b4f67256""}, {""local_path"": ""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0004.jpg"", ""md5"": ""57c864c4b1277a0bc98adabfa149aeec"", ""sha256"": ""a07525e01eb876262933a41ece4248e8619515cda5f450643a04b39360b0e0fd""}, {""local_path"": ""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0006.jpg"", ""md5"": ""f523b70c3d00b41c7d1e3e040c52c1b8"", ""sha256"": ""67da7f5b2def54139ab84854099625f276fd5511e92f34ae8c889a33d49a3398""}, {""local_path"": ""data/papers/2015/10.1021__sb400162z/media/sb-2013-00162z_0007.jpg"", ""md5"": ""8a0765a8cca631423cbe51af6c15605a"", ""sha256"": ""6766626e1b49b84666bfda5dae7ad4965dd4fb00cf75d362b6bdf8ad08264b7a""}, {""local_path"": ""data/papers/2015/10.1021__sb400162z/media/sb400162z_si_001.pdf"", ""md5"": ""a87ea72e7aadd5e8835b9ecadcde380a"", ""sha256"": ""862ec2bb52b43a734bd174d6c52387ef692609b96b219ce3d0c0d5f018b56a94""}]",s3://pmc-oa-opendata/PMC4384834.1/PMC4384834.1.xml?md5=71893d0a60f252f866639cc6882beb44,s3://pmc-oa-opendata/PMC4384834.1/PMC4384834.1.txt?md5=7d8a38e23f389682eb0df3526a2d29ec,,[],data/papers/2015/10.1021__sb400162z/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/sb4002008,10.1021/sb4002008,2015,Slow and Steady Wins the Race: A Bacterial Exploitative Competition Strategy in Fluctuating Environments,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb400201u,10.1021/sb400201u,2015,Designing RNA-Based Genetic Control Systems for Efficient Production from Engineered Metabolic Pathways,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb400206c,10.1021/sb400206c,2015,Rapidly Characterizing the Fast Dynamics of RNA Genetic Circuitry with Cell-Free Transcription–Translation (TX-TL) Systems,already_present,PMC4487224,PMC4487224.1,1,24621257,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC4487224.1.json,8bd970048177369737bf777c7ba50f5cc1d7ba04530c597513f94aca03fdb3a3,True,True,True,10,9,0,13,0,data/papers/2015/10.1021__sb400206c/paper.pdf,data/papers/2015/10.1021__sb400206c/pmc/PMC4487224.1.xml,data/papers/2015/10.1021__sb400206c/pmc/PMC4487224.1.txt,"[""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0001.jpg"", ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0002.jpg"", ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0003.jpg"", ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0004.jpg"", ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0005.jpg"", ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0006.jpg"", ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0007.jpg"", ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0008.jpg"", ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_m001.jpg"", ""data/papers/2015/10.1021__sb400206c/media/sb400206c_si_001.pdf""]","[{""local_path"": ""data/papers/2015/10.1021__sb400206c/paper.pdf"", ""md5"": ""085b81d346c487ac06b97204229d105f"", ""sha256"": ""eb3d0c7858241285b4ce3bc85e7d3ce386640da81cb6769dd4124fb1cbc45c0d""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/pmc/PMC4487224.1.xml"", ""md5"": ""e573e42fb12d25d4aa68c13c3d39c9fd"", ""sha256"": ""76e531488e635e4bbae77c3cbe5fce37eacfd83325a22fa4ac2ea7bfb3a94ac9""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/pmc/PMC4487224.1.txt"", ""md5"": ""2f8cfb45c8602668c3f4143e2f462a8b"", ""sha256"": ""38aabf74815836593819f8534ebd8d5e1fee29fee0162f085b1443806cbfc445""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0001.jpg"", ""md5"": ""fcb4139b762ac43a423407caf72208bd"", ""sha256"": ""37b705904b84e27c38e2e4cd0af5ddda29aa495cb1c22a9ff31d0a3edd61bec9""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0002.jpg"", ""md5"": ""691d07d8050fad54b80501e0d9824090"", ""sha256"": ""047ad1e60e45ff112c5eb48c89f90a9974d07f69990d20c9d8ec8121836d8e41""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0003.jpg"", ""md5"": ""bbf1807bb643879ccf30acdde5c4f8ad"", ""sha256"": ""17ad711de3e04951627b87b9f032d06695a0dd05c2921db5002b57e062c5c571""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0004.jpg"", ""md5"": ""6230b98c4a5309437cbf5f7c74d395c8"", ""sha256"": ""7ef8b2b1c41cc4889c3a49e8d9fb8f6f36d9975f33aee06c6b5c22bc20e3a663""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0005.jpg"", ""md5"": ""51eb699db4ae20da6ed01a411ce833ba"", ""sha256"": ""0a4cbf73791b7f9410e492678c2ded14ecb00ad88ef293aed5c9a6c96b538702""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0006.jpg"", ""md5"": ""870e89dc2564d85b2871897160d86fd0"", ""sha256"": ""4720b428bb4f2d7c09eec3efac6cbd5417cd7e6b27f1ea0d39b3b7954bb09824""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0007.jpg"", ""md5"": ""446b6d1d6996ffc3110bb9591235f01e"", ""sha256"": ""a96faeb1f343b0da7d035fd610500c89967423cd590fc60fab1ce414fc5622e1""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_0008.jpg"", ""md5"": ""2a10b3dd4179e79686567154216d9e95"", ""sha256"": ""a05d0eb2af2aff68f8cc757268f582c3f753a8135126b84de2f686db291b88f2""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/media/sb-2013-00206c_m001.jpg"", ""md5"": ""64b0744a1c9ec107c79395e49967b537"", ""sha256"": ""ba2ac9442e533f750be7d8d9abbea7a1d5a4f6143bf2c24d83fe4b7240a26cfe""}, {""local_path"": ""data/papers/2015/10.1021__sb400206c/media/sb400206c_si_001.pdf"", ""md5"": ""3654ab192669ded38cab105605c73cf8"", ""sha256"": ""d7961572e74f95df0f9760dcf0f9a60c67ee66c9f2c4a711402f2117b7119ba5""}]",s3://pmc-oa-opendata/PMC4487224.1/PMC4487224.1.xml?md5=e573e42fb12d25d4aa68c13c3d39c9fd,s3://pmc-oa-opendata/PMC4487224.1/PMC4487224.1.txt?md5=2f8cfb45c8602668c3f4143e2f462a8b,,[],data/papers/2015/10.1021__sb400206c/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/sb500003x,10.1021/sb500003x,2015,Avoidance of Truncated Proteins from Unintended Ribosome Binding Sites within Heterologous Protein Coding Sequences,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
